text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,
Cardano has no chill... $ADA is moon,en,"Los Angeles, CA",,,,TomPhan1980,Tue Nov 28 21:48:49 +0000 2017,0,0,0,False,0,False,
Cardano $ADA new all time high! Last price: 0.00001251 BTC,en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 21:41:39 +0000 2017,0,0,0,False,0,False,
Wow Cardano!,es,Everywhere,,,,mickel_ans,Tue Nov 28 21:39:08 +0000 2017,0,0,0,False,0,False,
Cardano $ADA new all time high! Last price: 0.00001198 BTC,en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 21:36:44 +0000 2017,0,0,0,False,0,False,
"Hope you crypto nuts bought some $ADA this morning! Eight cents earlier is 12 cents now! 40% gain in a short time, hope it's not a pump-and-dump. Cardano looks legit",en,"Centralia, WA",,,,iamchrisbrewer,Tue Nov 28 21:36:00 +0000 2017,0,0,0,False,0,False,
Cardano today 😎 https://t.co/i4ZqXvsjWL,en,"Alabama, USA",,,,Tmock2015,Tue Nov 28 21:24:50 +0000 2017,0,0,0,False,0,False,
Cardano $ADA new all time high! Last price: 0.00001085 BTC,en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 21:21:04 +0000 2017,0,0,0,False,0,False,
Cardano $ADA new all time high! Last price: 0.00000980 BTC,en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 21:11:41 +0000 2017,0,0,0,False,0,False,
I like how $ADA is going hard and nobody is talking about it #Cardano,en,USA,,,,Coin_Controlla,Tue Nov 28 21:07:35 +0000 2017,3,12,9,False,0,False,
Cardano $ADA new all time high! Last price: 0.00000954 BTC,en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 21:02:05 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Cardano $ADA: 85.42%
🚀 MinexCoin $MNX: 42.28%
🚀 Stellar Lumens $XLM: 31.21%
↘️ Walton $WTC: -12.74%
↘️ Raiden Network Token $RDN: -14.38%
↘️ Quantstamp $QSP: -15.25%",en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 20:51:01 +0000 2017,0,0,0,False,0,False,
Cardano $ADA new all time high! Last price: 0.00000943 BTC,en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 20:41:04 +0000 2017,0,0,0,False,0,False,
Cardano $ADA new all time high! Last price: 0.00000920 BTC,en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 20:31:38 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. Cardano +75.6% $ADA
2. MinexCoin +49.0% $MNX
3. @eth_classic +30.6% $ETC
#blockchain #altcoins https://t.co/WnHeCkd0BB",en,"New York, NY",,,,CoinWatcherBot,Tue Nov 28 20:00:56 +0000 2017,0,0,1,False,0,False,
"Moving today: 
🚀 Cardano $ADA: 81.36%
🚀 MinexCoin $MNX: 50.34%
🚀 Ethereum Classic $ETC: 31.1%
↘️ Nxt $NXT: -10.72%
↘️ Raiden Network Token $RDN: -12.89%
↘️ Quantstamp $QSP: -15.43%",en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 19:50:45 +0000 2017,0,0,0,False,0,False,
wow $ADA is flying 78% increase! (hah make that 84%) https://t.co/HVH8vhdqSB - keeping my peepers on this one - we own some of this here crypto #mininglife #cryptocurrency,en,151KuftnbMmqPZnR5qi6ivJn4Lcny8uXAv,,,,blockchainbetty,Tue Nov 28 19:03:18 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Cardano $ADA: 75.88%
🚀 MinexCoin $MNX: 57.06%
🚀 IOTA $MIOTA: 31.43%
↘️ Pura $PURA: -12.49%
↘️ Raiden Network Token $RDN: -12.67%
↘️ Quantstamp $QSP: -16.92%",en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 18:50:49 +0000 2017,0,0,0,False,0,False,
lol cardano goes up 70%...i sell...today it goes up another 70% WTF,en,"Delaware, USA",,,,ActuallyIsEric,Tue Nov 28 18:14:51 +0000 2017,0,0,0,False,0,False,
"Pure adrenaline rush today with $ADA Cardano going up 100%. And in the process I increased my portfolio with 40% more ADA by trading the high and lows. I will call it a day now, need a break! https://t.co/UBQ0P73MSz",en,Riding crypto bubbles,,,,DonCryptoDraper,Tue Nov 28 18:05:28 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. Cardano +65.8% $ADA
2. MinexCoin +62.2% $MNX
3. @eth_classic +31.6% $ETC
#blockchain #altcoins https://t.co/ZxemX6B0Ju",en,"New York, NY",,,,CoinWatcherBot,Tue Nov 28 18:00:41 +0000 2017,0,0,1,False,0,False,
"Moving today: 
🚀 Cardano $ADA: 69.76%
🚀 MinexCoin $MNX: 60.33%
🚀 Ethereum Classic $ETC: 32.72%
↘️ Ripio Credit Network $RCN: -12.39%
↘️ Pura $PURA: -13.24%
↘️ Quantstamp $QSP: -20.07%",en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 17:50:42 +0000 2017,0,0,0,False,0,False,
Added @BittrexExchange $ADA https://t.co/4B2YT0WPmN,en,"Brooklyn, NY",,,,pandooncash,Tue Nov 28 17:35:29 +0000 2017,0,0,0,False,0,False,
"holy parabola!!! $ADA paying all those scientist right now.... 
@Cardano_ @IOHK_Charles https://t.co/S8DO6B1W6l",en,"California, USA",,,,CyrptoNut,Tue Nov 28 17:12:42 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. Cardano +86.4% $ADA
2. MinexCoin +60.3% $MNX
3. @StellarOrg +41.3% $XLM
#blockchain #altcoins https://t.co/tS0EZZsvOa",en,"New York, NY",,,,CoinWatcherBot,Tue Nov 28 17:00:33 +0000 2017,0,1,1,False,0,False,
"Moving today: 
🚀 Cardano $ADA: 92.35%
🚀 MinexCoin $MNX: 61.26%
🚀 Counterparty $XCP: 34.69%
↘️ Pura $PURA: -12.63%
↘️ BitBay $BAY: -12.9%
↘️ Quantstamp $QSP: -23.4%",en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 16:50:48 +0000 2017,0,0,0,False,0,False,
Cardano $ADA new all time high! Last price: 0.00000902 BTC,en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 16:31:39 +0000 2017,0,0,0,False,0,False,
Time to learn new things everyone.  Once in a lifetime...  #blockchain #bitcoin #cardano #electroneum @cardanocom @electroneum #theworldischanging #tuesday #massadoption https://t.co/gt8Z8fz9SX,en,,,,,Helfenstein,Tue Nov 28 16:22:41 +0000 2017,0,1,82,False,0,False,
Cardano $ADA new all time high! Last price: 0.00000898 BTC,en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 16:21:35 +0000 2017,0,0,0,False,0,False,
Cardano $ADA new all time high! Last price: 0.00000768 BTC,en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 16:09:25 +0000 2017,0,0,1,False,0,False,
"Moving today: 
🚀 MinexCoin $MNX: 48.84%
🚀 Cardano $ADA: 48.74%
🚀 Counterparty $XCP: 45.74%
↘️ Populous $PPT: -9.29%
↘️ Pura $PURA: -11.13%
↘️ Quantstamp $QSP: -16.56%",en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 15:51:02 +0000 2017,0,0,0,False,0,False,
"$ADA #Cardano post breakout higher, buyers will be looking for a re-entry to push back up again. Major support at 597sat along with a retest of the line in sand for day traders to come back in again. Long term #HODLers are still in and maying picking some profit off here. https://t.co/VaJvS4nzxZ",en,"Michigan, USA",,,,SlingshotFuture,Tue Nov 28 15:21:33 +0000 2017,0,0,1,False,0,False,
Cardano $ADA new all time high! Last price: 0.00000738 BTC,en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 14:51:18 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Cardano $ADA: 50.57%
🚀 Counterparty $XCP: 46.84%
🚀 Ethereum Classic $ETC: 37.78%
↘️ Raiden Network Token $RDN: -11.86%
↘️ Populous $PPT: -12.93%
↘️ Quantstamp $QSP: -13.86%",en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 14:50:57 +0000 2017,0,0,0,False,0,False,
Cardano $ADA new all time high! Last price: 0.00000706 BTC,en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 14:41:11 +0000 2017,0,0,0,False,0,False,
I bought at $0.3 😬 #ada #cardano #crypto #cryptocandor https://t.co/bfbZLE2u6Q,en,USA,,,,CryptoCandor,Tue Nov 28 13:58:06 +0000 2017,1,2,1,False,0,True,
"Moving today: 
🚀 Ethereum Classic $ETC: 45.63%
🚀 Counterparty $XCP: 36.07%
🚀 Cardano $ADA: 26.03%
↘️ Populous $PPT: -10.74%
↘️ Quantstamp $QSP: -12.02%
↘️ Pura $PURA: -12.54%",en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 13:51:11 +0000 2017,0,0,0,False,0,False,
$ADA #Cardano continues to be the shining star with another push to new highs breaking above 600sat. Looking for another pullback now towards the line in the sand retest for more buying pressure. https://t.co/ks8ez3etVS,en,"Michigan, USA",,,,SlingshotFuture,Tue Nov 28 13:34:32 +0000 2017,0,0,0,False,0,False,
"$ADA is making the move up! Funny, just posted my TA work on cardano a few hours ago: https://t.co/36w1YKPeOa",en,Riding crypto bubbles,,,,DonCryptoDraper,Tue Nov 28 13:23:39 +0000 2017,0,0,0,False,0,False,
Cardano $ADA - Bull pennant - s\u2026 $ADABTC https://t.co/MTprtu80r3,en,"Chicago, IL",,,,TradingViewBot,Tue Nov 28 10:39:41 +0000 2017,0,0,0,False,0,False,
Cardano $ADA - Bull pennant - set up to go higher - $ADABTC chart https://t.co/36w1YKPeOa,en,Riding crypto bubbles,,,,DonCryptoDraper,Tue Nov 28 10:39:41 +0000 2017,0,0,0,False,0,False,
"Ethereum Classic, IOTA, Cardano up big ~ BitConnect price down 15% last 3 days as Bitcoin soars 📈: https://t.co/sDdQ3tCg8m via",en,Republic of the Philippines,,,,CryptoClover,Tue Nov 28 04:28:15 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 MonaCoin $MONA: 45.09%
🚀 IOTA $MIOTA: 33.44%
🚀 Cardano $ADA: 31.01%
↘️ Raiden Network Token $RDN: -12.82%
↘️ Quantstamp $QSP: -12.85%
↘️ BitBay $BAY: -14.66%",en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 01:50:27 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 MonaCoin $MONA: 49.9%
🚀 Cardano $ADA: 32.4%
🚀 IOTA $MIOTA: 30.57%
↘️ Quantstamp $QSP: -13.22%
↘️ Raiden Network Token $RDN: -14.48%
↘️ Einsteinium $EMC2: -16.77%",en,"San Francisco, CA",,,,GetCoinAlerts,Tue Nov 28 00:50:55 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. MonaCoin +64.7% $MONA
2. Cardano +34.1% $ADA
3. @CounterpartyXCP +27.0% $XCP
#blockchain #altcoins https://t.co/EGZnNObUyD",en,"New York, NY",,,,CoinWatcherBot,Tue Nov 28 00:00:28 +0000 2017,1,0,1,False,0,False,
"Moving today: 
🚀 MonaCoin $MONA: 58.46%
🚀 Cardano $ADA: 32.42%
🚀 IOTA $MIOTA: 28.46%
↘️ Power Ledger $POWR: -11.13%
↘️ Quantstamp $QSP: -11.17%
↘️ Einsteinium $EMC2: -15.39%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 23:51:01 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. MonaCoin +55.6% $MONA
2. Cardano +35.7% $ADA
3. @NxtCommunity +33.5% $NXT
#blockchain #altcoins https://t.co/cP41ut6UGf",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 27 23:00:20 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 MonaCoin $MONA: 63.93%
🚀 Cardano $ADA: 38.14%
🚀 Nxt $NXT: 32.54%
↘️ Substratum $SUB: -9.92%
↘️ Quantstamp $QSP: -11.14%
↘️ Einsteinium $EMC2: -12.57%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 22:50:38 +0000 2017,0,0,0,False,0,False,
You’re not up on your trade unless your sats are positive. #btc #bitcoin #cryptocurrency #IOTA #Cardano,en,"Nashville, TN",,,,sojka_tyler,Mon Nov 27 22:29:06 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. MonaCoin +57.1% $MONA
2. @NxtCommunity +33.5% $NXT
3. Cardano +31.9% $ADA
#blockchain #altcoins https://t.co/6OozL184JI",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 27 22:00:12 +0000 2017,0,0,0,False,0,False,
$ADA on fire right now 🔥 🔥 🔥- thinking on leaving everything behind and becoming a #Cardano bitch,en,"Brooklyn, NY",,,,missmaguii,Mon Nov 27 21:26:31 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. MonaCoin +43.2% $MONA
2. @NxtCommunity +41.9% $NXT
3. Cardano +29.0% $ADA
#blockchain #altcoins https://t.co/dVM6LZhAPb",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 27 21:00:04 +0000 2017,0,0,0,False,0,False,
".@MasonWBB's Butler, Cardaño-Hillary Sweep Atlantic 10 Weekly Honors
https://t.co/TdJDg6OOCL",en,"Fairfax, Virginia",,,,BradEdwards5,Mon Nov 27 20:15:36 +0000 2017,1,0,5,False,0,False,
"Best returns (24h):
1. MonaCoin +45.2% $MONA
2. @NxtCommunity +41.9% $NXT
3. Cardano +25.9% $ADA
#blockchain #altcoins https://t.co/WGNC9g9y60",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 27 20:00:59 +0000 2017,0,0,0,False,0,False,
Cardano (ADA) found support again $ADABTC https://t.co/xeOnfTwCMD,en,"Chicago, IL",,,,TradingViewBot,Mon Nov 27 19:56:31 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Nxt $NXT: 40.82%
🚀 MonaCoin $MONA: 40.06%
↗️ Cardano $ADA: 24.51%
↘️ Power Ledger $POWR: -7.23%
↘️ MobileGo $MGO: -10.57%
↘️ Einsteinium $EMC2: -13.33%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 19:51:21 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. @NxtCommunity +39.2% $NXT
2. MonaCoin +35.5% $MONA
3. Cardano +22.7% $ADA
#blockchain #altcoins https://t.co/nOFRMEbVS5",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 27 19:00:51 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Nxt $NXT: 39.82%
🚀 MonaCoin $MONA: 35.99%
↗️ Cardano $ADA: 22.63%
↘️ Santiment Network Token $SAN: -9.57%
↘️ MobileGo $MGO: -11.96%
↘️ Einsteinium $EMC2: -15.1%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 18:50:59 +0000 2017,0,1,0,False,0,False,
"Moving today: 
🚀 Nxt $NXT: 43.22%
🚀 MonaCoin $MONA: 36.66%
↗️ Cardano $ADA: 22.26%
↘️ Power Ledger $POWR: -11.79%
↘️ MobileGo $MGO: -13.53%
↘️ Einsteinium $EMC2: -18.11%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 17:50:39 +0000 2017,0,0,0,False,0,False,
"Cardano $ADA jumped today 50% up! It was not because of my prediction here, right? All ADA fans out there, please comment: https://t.co/vTqQFQXRrx",en,Riding crypto bubbles,,,,DonCryptoDraper,Mon Nov 27 16:48:52 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Nxt $NXT: 49.36%
🚀 Cardano $ADA: 31.73%
🚀 Bytom $BTM: 30.42%
↘️ Power Ledger $POWR: -13.3%
↘️ Einsteinium $EMC2: -16.41%
↘️ Substratum $SUB: -17.38%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 15:51:05 +0000 2017,0,1,0,False,0,False,
"Best returns (24h):
1. @NxtCommunity +41.5% $NXT
2. Cardano +37.6% $ADA
3. @digixglobal +28.5% $DGD
#blockchain #altcoins https://t.co/6wdAEM3gth",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 27 15:00:20 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Cardano $ADA: 41.26%
🚀 Nxt $NXT: 40.56%
🚀 DigixDAO $DGD: 27.87%
↘️ MobileGo $MGO: -11.21%
↘️ Power Ledger $POWR: -12.27%
↘️ Substratum $SUB: -12.87%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 14:50:57 +0000 2017,0,0,1,False,0,False,
"Best returns (24h):
1. Cardano +38.4% $ADA
2. @NxtCommunity +37.5% $NXT
3. @digixglobal +29.8% $DGD
#blockchain #altcoins https://t.co/iUX1jYxPD5",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 27 14:00:12 +0000 2017,0,0,0,False,0,False,
"$ADA #Cardano I hope you all were #HODL ing this bad boy through the holiday... Just 70%, no biggie. :)

Now we have a line in the sand situation that we need to break above if we are going to maintain this bull run. Just like back on $ETH and $LTC https://t.co/8M6MiG8J3L",en,"Michigan, USA",,,,SlingshotFuture,Mon Nov 27 13:46:16 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. Cardano +46.5% $ADA
2. @NxtCommunity +38.5% $NXT
3. @digixglobal +33.8% $DGD
#blockchain #altcoins https://t.co/DVSGXMWdfG",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 27 13:00:04 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Cofound.it $CFI: 102.78%
🚀 Cardano $ADA: 52.36%
🚀 EOS $EOS: 36.64%
↘️ Ripio Credit Network $RCN: -6.52%
↘️ Quantstamp $QSP: -8.37%
↘️ MobileGo $MGO: -10.49%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 11:50:39 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. Cardano +53.7% $ADA
2. @NxtCommunity +38.3% $NXT
3. @eos_io +35.2% $EOS
#blockchain #altcoins https://t.co/HXEvyGb0og",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 27 10:00:44 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Cardano $ADA: 43.06%
🚀 Nxt $NXT: 36.42%
🚀 EOS $EOS: 34.13%
↘️ ZenCash $ZEN: -9.22%
↘️ Quantstamp $QSP: -9.85%
↘️ MobileGo $MGO: -10.22%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 09:50:47 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. Cardano +61.8% $ADA
2. @NxtCommunity +45.2% $NXT
3. @digixglobal +42.2% $DGD
#blockchain #altcoins https://t.co/8YNFcWoxrx",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 27 09:00:36 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Cardano $ADA: 59.85%
🚀 Nxt $NXT: 46.13%
🚀 DigixDAO $DGD: 42.45%
↘️ MobileGo $MGO: -4.99%
↘️ ZenCash $ZEN: -6.34%
↘️ Quantstamp $QSP: -8.6%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 08:51:04 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Einsteinium $EMC2: 66.02%
🚀 Cardano $ADA: 65.96%
🚀 DigixDAO $DGD: 60.02%
↘️ Dogecoin $DOGE: -4.8%
↘️ Quantstamp $QSP: -6.31%
↘️ ZenCash $ZEN: -7.95%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 07:51:13 +0000 2017,0,0,0,False,0,False,
CARDANO (ADA) just made a unicorn earlier today and less than 24 hours later they are working on their 2nd unicorn!! Time to saddle up!  @IOHK_Charles,en,"California, USA",,,,TheeMoscowMule,Mon Nov 27 07:22:43 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Cardano $ADA: 85.17%
🚀 Einsteinium $EMC2: 71.56%
🚀 DigixDAO $DGD: 63.45%
↘️ Quantstamp $QSP: -5.61%
↘️ Dogecoin $DOGE: -6.28%
↘️ ZenCash $ZEN: -10.58%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 06:50:55 +0000 2017,0,0,0,False,0,False,
$ada is ripping. Never see anyone talking about the #Cardano project.,en,Everywhere,,,,mickel_ans,Mon Nov 27 06:49:52 +0000 2017,0,0,0,False,0,False,
Cardano $ADA 20-day high! (0.00000512 BTC) #turtlesbuy,en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 06:37:42 +0000 2017,1,0,0,False,0,False,
$ADA @Cardano_ enters the 1 billion marketcap club and moves from 18th to 14th in 24 hours on @CoinMarketCap https://t.co/sWvLrHIq1H,en,"California, USA",,,,CyrptoNut,Mon Nov 27 06:37:00 +0000 2017,3,1,0,False,0,False,
"Moving today: 
🚀 Einsteinium $EMC2: 85.44%
🚀 Nxt $NXT: 51.37%
🚀 Cardano $ADA: 37.04%
↘️ ATMChain $ATM: -5.97%
↘️ Substratum $SUB: -7.1%
↘️ ZenCash $ZEN: -8.01%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 05:50:49 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. @einsteiniumcoin +93.5% $EMC2
2. @NxtCommunity +59.3% $NXT
3. Cardano +39.3% $ADA
#blockchain #altcoins https://t.co/zzjtrhLxoF",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 27 05:00:06 +0000 2017,0,0,1,False,0,False,
"Moving today: 
🚀 Einsteinium $EMC2: 96.06%
🚀 Nxt $NXT: 58.75%
🚀 Cardano $ADA: 38.74%
↘️ ATMChain $ATM: -7.49%
↘️ BitConnect $BCC: -8.79%
↘️ Quantstamp $QSP: -9.14%",en,"San Francisco, CA",,,,GetCoinAlerts,Mon Nov 27 04:50:14 +0000 2017,0,0,1,False,0,False,
"#Cardano ($ADA) surpassed the $1Billion mark!

Cardano is today's #eCoin Rocketship! 🚀 

This has been a great weekend for #cryptos. https://t.co/6nMxY9g86Z",en,"Richmond, VA",,,,eCoinAssets,Sun Nov 26 22:12:43 +0000 2017,0,1,4,False,0,False,
"Best returns (24h):
1. @einsteiniumcoin +111.1% $EMC2
2. @BitBayofficial +30.2% $BAY
3. Cardano +29.2% $ADA
#blockchain #altcoins https://t.co/XaLwrvAw83",en,"New York, NY",,,,CoinWatcherBot,Sun Nov 26 21:00:09 +0000 2017,0,0,0,False,0,False,
"Moving today: 
🚀 Einsteinium $EMC2: 106.42%
🚀 BitBay $BAY: 30.24%
🚀 Cardano $ADA: 28.05%
↘️ Nexus $NXS: -8.57%
↘️ Populous $PPT: -10.54%
↘️ Open Trading Network $OTN: -14.24%",en,"San Francisco, CA",,,,GetCoinAlerts,Sun Nov 26 20:50:48 +0000 2017,0,0,0,False,0,False,
"Cryptocurrency is a software. Better team - better software. If you look at the #cardano team it's not hard to realize that $ada is going to be in the top 3  (do your own research)
#bitcoin $btc",en,NYC,,,,Cryptodudex,Sun Nov 26 19:19:39 +0000 2017,0,0,0,False,0,False,
ADA Cardano - My asymmetric 10x inv\u2026 $ADABTC https://t.co/nwFdyjEGXm,en,"Chicago, IL",,,,TradingViewBot,Sun Nov 26 18:56:23 +0000 2017,0,0,0,False,0,False,
ADA Cardano - My asymmetric 10x investment - $ADABTC chart https://t.co/OPXsOl4ifY,en,Riding crypto bubbles,,,,DonCryptoDraper,Sun Nov 26 18:56:23 +0000 2017,0,0,0,False,0,False,
Salute. I’m trying to invest heavy in NEO. It’s like number 8 on the market. Hearing things about cardano as well https://t.co/yrywHefKcX,en,The dark side ,,,,VsopVic,Sun Nov 26 17:36:23 +0000 2017,0,1,0,False,0,True,
"If you don't know about Cardano (ADA), you definitely need to check them out! They are going to be HUUUUGGGGEEEE!!! Once you research them and their team and realize that they are only on Bittrex at the moment...",en,"California, USA",,,,TheeMoscowMule,Sun Nov 26 16:54:04 +0000 2017,0,0,0,False,0,False,
$ADA is forming a cup on the 1h chart. Moved up to 15th place for marketcap. @Cardano_  is a sleeping giant. https://t.co/w9y8DBGo9N,en,"California, USA",,,,CyrptoNut,Sun Nov 26 16:48:54 +0000 2017,0,0,1,False,0,False,
A close above the yellow line and we good😀 #ADA #CARDANO https://t.co/n9NzM6o0pA,en,🌍...🚀.🌕,,,,youngcryptowolf,Sun Nov 26 16:24:12 +0000 2017,0,1,0,False,0,False,
"I hate to say I told you so...
18% within 2 days with $ADA #CARDANO #Crypto 
Early #retirement is just around the corner!
#altcoins #alts https://t.co/lZzz0TNQzp",en,The Netherlands,,,,WizardsofCrypto,Sun Nov 26 12:47:28 +0000 2017,0,1,0,False,0,False,
"✈️✈️✈️Events 25.11.2017

Hush (#HUSH)  - Listing on Bittrex 
Bitsend (#BSD) - Segwit activation 
Bitcoin (#BTC)   - Baltic Honeybadger 2017
Bytom (#BTM) - Will be listed on Kex
Cardano (#ADA)  - Meetup in Osaka
GridCoin (#GRC) - Community Hangout
Quark (#QRK) - Hard Fork",en,"California, USA",,,,ICOCrypto1,Sun Nov 26 02:20:42 +0000 2017,0,0,0,False,0,False,
"#CARDANO 2 change the way #cryptocurrencies are developed
https://t.co/GXCxzJP6UT @CardanoStiftung #cryptography #ADA #daedalus #ouroboros",en,"San Diego, CA",,,,BColwell_Invest,Sat Nov 25 23:05:37 +0000 2017,0,0,0,False,0,False,
Why we are building Cardano https://t.co/ZXXKry4qbC #etc #eth #ethereumclassic #ethereum #blockchain,en,"Conroe, TX",,,,c_seberino,Sat Nov 25 22:02:07 +0000 2017,0,1,2,False,0,False,
Cardaño-Hillary with the layup and Mason leads 23-22! Timeout Buffs.,en,"Fairfax, VA",,,,MasonFanatic,Sat Nov 25 21:55:56 +0000 2017,0,0,1,False,0,False,
"$ADA Cardano forum now online. Come chat with us! 
https://t.co/wfEGiniv0a",en,"California, USA",,,,CyrptoNut,Sat Nov 25 20:27:42 +0000 2017,0,0,0,False,0,False,
"#CARDANO: Worth your #investment?
https://t.co/GXCxzJP6UT @CardanoStiftung #cryptography #crypto #fintech #IoT #ADA #daedalus #ouroboros",en,"San Diego, CA",,,,BColwell_Invest,Sat Nov 25 12:30:42 +0000 2017,0,0,0,False,0,False,
"#NEM #Spectrocoin is now supporting #XEM
#Status New #Developer update #SNT 
#Cardano Technical update released #ADA 
#FootyCash Released new roadmap #XFT
#Dividend Now trading on #Yobits #DVD 
#Change Coin #Markets now #trading on #Yobits #Exchange #cag
https://t.co/Tt69EcLHwI https://t.co/9YKLDITP6C",en,"Melbourne, Victoria",,,,CoinTradingNews,Sat Nov 25 10:02:00 +0000 2017,0,0,1,False,0,False,
Hearing things about vertcoin. Bitquence. Walton. Lisk. And cardano but I don’t like their market supply,en,The dark side ,,,,VsopVic,Sat Nov 25 03:42:13 +0000 2017,0,0,0,False,0,False,
"My opinion on $ADA is that is going to do something the next days. You can expect an upward trend 🚀#RSI #EMA and #MACD all look promosing 🧐#CARDANO 
It is currently at 338 sats, easy pull back to 400 is what I am hoping to see! That means #Profit of 18% #short #cryptocurrency https://t.co/5EZQ6MTinY",en,The Netherlands,,,,WizardsofCrypto,Fri Nov 24 13:50:56 +0000 2017,0,2,1,False,0,False,
"#cardano $ada is going to be crazy successful
#btc #bitcoin",en,NYC,,,,Cryptodudex,Thu Nov 23 21:38:38 +0000 2017,1,1,0,False,0,False,
"Going to #invest 💲100/wk into 'a' #promising #coin. I #already invest in #Bitcoin, #Ethereum, #Litecoin  &amp; #Cardano. #recommendations ? 🤔

#cryptocurrency #CryptoCurrencies #forex #mining https://t.co/5P3LAPX65T",en,United States,,,,TNSCYD,Thu Nov 23 19:41:34 +0000 2017,0,0,0,False,0,False,
