lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,Unnamed: 14
en,"Atlanta, GA",,,,desota,Fri Nov 20 23:00:55 +0000 2020,0,0,0,False,0,False,
en,"Wyoming, USA",,,,willcole,Fri Nov 20 22:56:14 +0000 2020,0,3,5,False,0,False,
en,"New York, NY",,,,NicoArqueros,Fri Nov 20 22:52:45 +0000 2020,0,1,8,False,0,True,
en,USA,,,,Dr_shwetaPHD,Fri Nov 20 21:59:18 +0000 2020,0,0,2,False,0,True,
en,New York,,,,RealSaidov,Fri Nov 20 21:42:20 +0000 2020,0,1,1,False,0,True,
en,"New York, NY",,,,BTCstJournal,Fri Nov 20 21:41:02 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Fri Nov 20 21:22:01 +0000 2020,0,1,0,False,0,False,
en,"California, USA",,,,kamehameclubb,Fri Nov 20 21:07:12 +0000 2020,0,2,0,False,0,False,
en,USA,,,,Dr_shwetaPHD,Fri Nov 20 20:59:05 +0000 2020,0,0,5,False,0,True,
en,New York,,,,decryptmedia,Fri Nov 20 20:52:35 +0000 2020,1,0,2,False,0,False,
en,New York,,,,RealSaidov,Fri Nov 20 20:49:13 +0000 2020,0,2,3,False,0,True,
en,"Orange County, California",,,,LunarCRUSH,Fri Nov 20 20:45:25 +0000 2020,3,2,4,False,0,False,
en,Ca,,,,Amexite,Fri Nov 20 20:43:37 +0000 2020,0,0,0,False,0,False,
en,"California, USA",,,,Bay_Area_Len,Fri Nov 20 20:41:08 +0000 2020,0,1,0,False,0,False,
en,United States,,,,Everest_ADA,Fri Nov 20 20:31:30 +0000 2020,0,0,0,False,0,True,
en,Planet Earth ,,,,TheCrypticWolf1,Fri Nov 20 20:24:12 +0000 2020,0,1,2,False,0,True,
en,United States,,,,MatthewADiemer,Fri Nov 20 20:13:36 +0000 2020,0,0,0,False,0,False,
en,"Louisiana, USA",,,,daman_1971,Fri Nov 20 20:07:14 +0000 2020,0,0,0,False,0,False,
en,badlands,,,,DCdoso,Fri Nov 20 19:40:32 +0000 2020,0,2,2,False,0,True,
en,USA,,,,webnowcompany,Fri Nov 20 19:36:44 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Nov 20 19:36:43 +0000 2020,0,0,1,False,0,False,
en,"Moon, PA",,,,KingCardano,Fri Nov 20 19:08:12 +0000 2020,0,6,3,False,0,False,
en,"Detroit , Mi",,,,VapeAvenue_ADA,Fri Nov 20 18:41:46 +0000 2020,0,0,0,False,0,False,
en,United States,,,,Everest_ADA,Fri Nov 20 18:06:25 +0000 2020,0,0,0,False,0,True,
en,"Bayonne, NJ",,,,BlackStarPool1,Fri Nov 20 18:03:44 +0000 2020,0,1,0,False,0,False,
en,"Wyoming, USA",,,,InputOutputHK,Fri Nov 20 18:00:39 +0000 2020,4,1,30,False,0,False,
en,San Diego,,,,KcKell,Fri Nov 20 17:55:37 +0000 2020,0,1,0,False,0,False,
en,"Fairfield, CT",,,,vixcontango,Fri Nov 20 17:41:24 +0000 2020,0,0,0,False,0,True,
en,Earth,,,,TheCryptoviser,Fri Nov 20 16:58:49 +0000 2020,0,1,3,False,0,True,
en,USA Delaware,,,,dav1700,Fri Nov 20 16:36:18 +0000 2020,0,1,0,False,0,False,
en,United States,,,,TobiasFancee,Fri Nov 20 16:33:20 +0000 2020,0,9,1,False,0,False,
en,badlands,,,,DCdoso,Fri Nov 20 16:25:30 +0000 2020,1,2,6,False,0,True,
en,"New York, USA",,,,bitcointe,Fri Nov 20 16:18:30 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Fri Nov 20 15:47:27 +0000 2020,0,4,1,False,0,True,
en,USA,,,,Dr_shwetaPHD,Fri Nov 20 15:43:51 +0000 2020,0,0,2,False,0,False,
en,Earth,,,,TheCryptoviser,Fri Nov 20 15:42:54 +0000 2020,4,1,4,False,0,False,
en,USA,,,,webnowcompany,Fri Nov 20 15:15:23 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Nov 20 15:15:14 +0000 2020,0,0,0,False,0,False,
en,"Boulder, Colorado",,,,SAGE_Cardano,Fri Nov 20 14:54:17 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Fri Nov 20 14:14:58 +0000 2020,1,1,1,False,0,False,
en,United States,,,,Everest_ADA,Fri Nov 20 14:06:27 +0000 2020,0,0,0,False,0,True,
en,Cincinnati Ohio,,,,RandCorp_,Fri Nov 20 13:58:54 +0000 2020,0,2,0,False,0,False,
en,Planet Earth ,,,,TheCrypticWolf1,Fri Nov 20 13:46:35 +0000 2020,0,1,1,False,0,False,
en,United States,,,,Everest_ADA,Fri Nov 20 13:36:23 +0000 2020,0,0,0,False,0,True,
en,"Austin, TX",,,,leoncfu,Fri Nov 20 13:32:52 +0000 2020,0,14,2,False,0,False,
en,USA,,,,webnowcompany,Fri Nov 20 13:15:09 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Nov 20 13:15:09 +0000 2020,0,0,0,False,0,False,
en,Los Angeles ,United States,US,"[[[-118.668404, 33.704538], [-118.668404, 34.337041], [-118.155409, 34.337041], [-118.155409, 33.704538]]]",montante_justin,Fri Nov 20 13:11:38 +0000 2020,0,0,0,False,0,False,
en,Ogden Utah,,,,invisionthis,Fri Nov 20 12:44:39 +0000 2020,0,0,0,False,0,True,
en,United States,,,,_C_R_Y_P_T_O,Fri Nov 20 11:45:26 +0000 2020,0,0,1,False,0,False,
en,Oklahoma,,,,coryboatright,Fri Nov 20 11:35:36 +0000 2020,0,0,0,False,0,False,
en,United States,,,,fintechnewshub,Fri Nov 20 11:33:58 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Fri Nov 20 11:12:51 +0000 2020,0,0,0,False,0,False,
en,"Atlanta, GA",,,,desota,Fri Nov 20 11:06:26 +0000 2020,0,0,0,False,0,False,
en,United States,,,,Everest_ADA,Fri Nov 20 10:31:22 +0000 2020,0,0,0,False,0,True,
en,"Wyoming, USA",,,,InputOutputHK,Fri Nov 20 10:30:05 +0000 2020,2,0,18,False,0,False,
en,"Bayonne, NJ",,,,BlackStarPool1,Fri Nov 20 10:14:19 +0000 2020,0,1,1,False,0,False,
en,United States,,,,Everest_ADA,Fri Nov 20 10:01:24 +0000 2020,0,0,0,False,0,True,
en,USA,,,,webnowcompany,Fri Nov 20 06:00:59 +0000 2020,0,0,0,False,0,False,
en,United States,,,,_C_R_Y_P_T_O,Fri Nov 20 05:45:49 +0000 2020,0,0,0,False,0,False,
en,"Los Angeles, CA",,,,arbitragebot,Fri Nov 20 05:30:02 +0000 2020,0,0,0,False,0,False,
en,United States,,,,Everest_ADA,Fri Nov 20 04:56:25 +0000 2020,0,0,0,False,0,True,
en,"Hoboken, NJ",,,,jonnylitecoin,Fri Nov 20 04:50:03 +0000 2020,0,2,3,False,0,True,
en,United States,,,,RuLooking4This2,Fri Nov 20 04:08:59 +0000 2020,0,0,0,False,0,False,
en,"Las Vegas, NV",,,,CardanoMint,Fri Nov 20 03:30:08 +0000 2020,0,0,0,False,0,False,
en,,,,,Clee1388,Fri Nov 20 03:13:40 +0000 2020,0,0,1,False,0,False,
en,United States,,,,recruiterkittya,Fri Nov 20 02:34:16 +0000 2020,0,0,0,False,0,False,
en,"Hillsboro, OR",,,,amw7,Fri Nov 20 02:31:31 +0000 2020,1,4,11,False,0,False,
en,USA,,,,Dr_shwetaPHD,Fri Nov 20 01:08:05 +0000 2020,2,6,7,False,0,False,
en,"Cheyenne, WY, USA",,,,onyxstakepool,Fri Nov 20 00:29:19 +0000 2020,0,0,0,False,0,False,
en,"Detroit , Mi",,,,VapeAvenue_ADA,Fri Nov 20 00:12:57 +0000 2020,0,0,0,False,0,False,
en,United States,,,,Everest_ADA,Fri Nov 20 00:06:28 +0000 2020,0,0,0,False,0,True,
en,"Detroit , Mi",,,,VapeAvenue_ADA,Thu Nov 19 23:45:37 +0000 2020,0,0,0,False,0,False,
en,"Los Angeles, United States",,,,starpoolcc,Thu Nov 19 23:40:08 +0000 2020,0,0,1,False,0,False,
en,United States,,,,fintechnewshub,Thu Nov 19 23:33:59 +0000 2020,0,0,1,False,0,False,
en,United States,,,,TheDinarian,Thu Nov 19 23:14:17 +0000 2020,0,0,0,False,0,False,
en,HOUSTON TEXAS,,,,JIMMYJAYLEAL,Thu Nov 19 23:12:35 +0000 2020,0,0,3,False,0,False,
en,"Atlanta, GA",,,,desota,Thu Nov 19 23:02:32 +0000 2020,0,0,0,False,0,False,
en,USA,,,,Dr_shwetaPHD,Thu Nov 19 22:59:26 +0000 2020,0,1,2,False,0,False,
en,"New York, NY",,,,BTCstJournal,Thu Nov 19 22:28:14 +0000 2020,0,0,0,False,0,False,
en,"Las Vegas, NV",,,,CardanoMint,Thu Nov 19 22:25:03 +0000 2020,0,0,0,False,0,False,
en,"New York, NY",,,,BTCstJournal,Thu Nov 19 22:23:30 +0000 2020,0,0,0,False,0,False,
en,"Brooklyn, NY",,,,thecryptorep,Thu Nov 19 22:07:18 +0000 2020,0,0,0,False,0,False,
en,"Orlando, FL",,,,DJWarrenYoung,Thu Nov 19 21:48:04 +0000 2020,0,0,0,False,0,False,
en,Global,,,,XDBARMY,Thu Nov 19 21:47:46 +0000 2020,6,4,9,False,0,False,
en,USA,,,,webnowcompany,Thu Nov 19 21:23:12 +0000 2020,0,0,0,False,0,False,
en,"New York, NY",,,,BTCstJournal,Thu Nov 19 21:22:22 +0000 2020,0,0,0,False,0,False,
en,"New York, NY",,,,BTCstJournal,Thu Nov 19 20:37:58 +0000 2020,0,0,0,False,0,False,
en,"New York, NY",,,,BTCstJournal,Thu Nov 19 20:20:20 +0000 2020,0,0,0,False,0,False,
en,United States,,,,Everest_ADA,Thu Nov 19 20:06:25 +0000 2020,0,0,0,False,0,True,
en,"Wyoming, USA",,,,InputOutputHK,Thu Nov 19 20:00:43 +0000 2020,5,4,38,False,0,False,
en,"Albuquerque, NM, USA",,,,viperstakepool,Thu Nov 19 19:46:41 +0000 2020,0,6,1,False,0,False,
en,"Detroit , Mi",,,,VapeAvenue_ADA,Thu Nov 19 19:43:14 +0000 2020,0,0,0,False,0,False,
en,USA,,,,NoCentralAuth,Thu Nov 19 19:35:24 +0000 2020,0,0,0,False,0,False,
en,United States,,,,Everest_ADA,Thu Nov 19 19:06:26 +0000 2020,0,0,0,False,0,True,
en,"Wyoming, USA",,,,InputOutputHK,Thu Nov 19 19:00:36 +0000 2020,5,2,16,False,0,False,
en,United States,,,,Everest_ADA,Thu Nov 19 18:56:30 +0000 2020,0,1,0,False,0,True,
en,"New York, NY",,,,BTCstJournal,Thu Nov 19 18:18:52 +0000 2020,0,0,1,False,0,False,
en,"Los Angeles, CA",,,,NicholasBlack60,Thu Nov 19 18:02:45 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Nov 19 17:53:25 +0000 2020,0,0,0,False,0,False,
en,United States,,,,TheDinarian,Thu Nov 19 17:50:23 +0000 2020,0,0,0,False,0,False,
en,United States,,,,TobiasFancee,Thu Nov 19 17:30:58 +0000 2020,1,0,2,False,0,False,
en,United States,,,,TobiasFancee,Thu Nov 19 16:52:06 +0000 2020,0,3,3,False,0,False,
en,Earth,,,,TheCryptoviser,Thu Nov 19 16:35:29 +0000 2020,0,0,2,False,0,False,
en,United States,,,,Everest_ADA,Thu Nov 19 16:31:24 +0000 2020,0,0,0,False,0,True,
en,,,,,DMNDMINE,Thu Nov 19 16:29:16 +0000 2020,0,0,0,False,0,False,
en,United States,,,,Everest_ADA,Thu Nov 19 16:21:29 +0000 2020,0,0,0,False,0,True,
en,"Brooklyn, NY",,,,thecryptorep,Thu Nov 19 15:37:04 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Nov 19 15:10:28 +0000 2020,0,0,0,False,0,False,
en,USA,,,,tron_age,Thu Nov 19 15:06:10 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Thu Nov 19 14:38:07 +0000 2020,0,3,1,False,0,False,
en,United States,,,,CryptoNewsKing,Thu Nov 19 14:33:24 +0000 2020,0,0,0,False,0,False,
en,United States,,,,Everest_ADA,Thu Nov 19 14:01:30 +0000 2020,0,0,0,False,0,True,
en,United States,,,,TheLavaGhost,Thu Nov 19 13:54:54 +0000 2020,0,0,0,False,0,False,
en,"Helena, MT",,,,helenabitcoin,Thu Nov 19 13:50:46 +0000 2020,0,0,0,False,0,False,
en,Planet Earth ,,,,TheCrypticWolf1,Thu Nov 19 13:37:08 +0000 2020,0,1,0,False,0,False,
en,"Los Angeles, United States",,,,Cryptonews7News,Thu Nov 19 13:19:02 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Thu Nov 19 13:12:35 +0000 2020,0,0,0,False,0,False,
en,"Beverly Hills, CA",,,,Crypto88888,Thu Nov 19 13:04:27 +0000 2020,0,0,0,False,0,False,
en,"Kerrville, TX",,,,WWCSTX,Thu Nov 19 12:48:33 +0000 2020,0,0,0,False,0,False,
en,"Austin, TX",,,,leoncfu,Thu Nov 19 12:34:00 +0000 2020,10,16,16,False,0,False,
en,United States,,,,fintechnewshub,Thu Nov 19 11:34:00 +0000 2020,0,0,0,False,0,False,
en,Los Angeles ,United States,US,"[[[-118.668404, 33.704538], [-118.668404, 34.337041], [-118.155409, 34.337041], [-118.155409, 33.704538]]]",montante_justin,Thu Nov 19 11:23:34 +0000 2020,0,0,0,False,0,False,
en,"Atlanta, GA",,,,desota,Thu Nov 19 11:01:57 +0000 2020,0,1,0,False,0,False,
en,"Austin, TX",,,,leoncfu,Thu Nov 19 10:36:12 +0000 2020,1,6,0,False,0,False,
en,"Baltimore,  MD   (USA)",,,,carnellmcn,Thu Nov 19 09:00:10 +0000 2020,0,0,0,False,0,False,
en,United States,,,,CryptoNDaily,Thu Nov 19 06:39:42 +0000 2020,0,0,1,False,0,False,
en,"California, USA",United States,US,"[[[-117.261028, 34.096687], [-117.261028, 34.143323], [-117.130442, 34.143323], [-117.130442, 34.096687]]]",XRP_OnMe,Thu Nov 19 06:33:21 +0000 2020,0,0,0,False,0,True,
en,"Detroit , Mi",,,,VapeAvenue_ADA,Thu Nov 19 05:59:04 +0000 2020,0,0,0,False,0,False,
en,"Portland, Oregon",,,,JasonThriver,Thu Nov 19 05:26:13 +0000 2020,0,1,0,False,0,False,
en,"Portland, Oregon",,,,JasonThriver,Thu Nov 19 05:11:39 +0000 2020,0,0,1,False,0,False,
en,United States,,,,Everest_ADA,Thu Nov 19 05:06:30 +0000 2020,0,0,0,False,0,True,
en,"Detroit , Mi",,,,VapeAvenue_ADA,Thu Nov 19 04:19:50 +0000 2020,0,0,0,False,0,False,
en,United States,,,,CryptominingU,Thu Nov 19 04:00:30 +0000 2020,0,0,0,False,0,False,
en,"League City, TX",,,,DigitalArkPool,Thu Nov 19 03:59:59 +0000 2020,0,0,0,False,0,True,
en,"Detroit , Mi",,,,VapeAvenue_ADA,Thu Nov 19 03:48:46 +0000 2020,0,0,0,False,0,False,
en,,,,,LuluC1124,Thu Nov 19 03:46:03 +0000 2020,0,0,1,False,0,True,
en,"Las Vegas, NV",,,,CardanoMint,Thu Nov 19 03:30:07 +0000 2020,0,0,0,False,0,False,
en,"Detroit , Mi",,,,VapeAvenue_ADA,Thu Nov 19 02:43:27 +0000 2020,0,0,0,False,0,False,
en,,,,,Madror7,Thu Nov 19 02:23:31 +0000 2020,0,1,0,False,0,True,
en,USA,,,,sikhingcrypto,Thu Nov 19 01:47:47 +0000 2020,1,5,2,False,0,True,
en,"Orlando, FL",,,,DJWarrenYoung,Thu Nov 19 01:26:29 +0000 2020,0,0,0,False,0,False,
en,United States,,,,TobiasFancee,Thu Nov 19 00:48:51 +0000 2020,0,3,0,False,0,False,
en,"Hillsboro, OR",,,,jonycsarker,Thu Nov 19 00:46:02 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Thu Nov 19 00:25:18 +0000 2020,0,5,2,False,0,True,
en,"Las Vegas, NV",,,,CardanoMint,Thu Nov 19 00:25:02 +0000 2020,0,0,0,False,0,False,
en,"Portland, Oregon",United States,US,"[[[-122.750195, 45.382216], [-122.750195, 45.44028], [-122.642587, 45.44028], [-122.642587, 45.382216]]]",JasonThriver,Thu Nov 19 00:14:46 +0000 2020,0,1,0,False,0,True,
en,USA,,,,CastleCardano,Wed Nov 18 23:37:09 +0000 2020,0,0,0,False,0,False,
en,USA,,,,FanceePool,Wed Nov 18 23:16:51 +0000 2020,0,0,1,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 23:16:26 +0000 2020,0,0,0,False,0,False,
en,"Atlanta, GA",,,,desota,Wed Nov 18 23:01:55 +0000 2020,0,0,0,False,0,False,
en,"Atlanta, GA",,,,desota,Wed Nov 18 22:38:36 +0000 2020,0,0,0,False,0,False,
en,"Wyoming, USA",,,,InputOutputHK,Wed Nov 18 22:31:56 +0000 2020,58,49,133,False,0,False,
en,New York,,,,RealSaidov,Wed Nov 18 22:02:48 +0000 2020,0,1,3,False,0,True,
en,"Wyoming, USA",,,,InputOutputHK,Wed Nov 18 21:06:55 +0000 2020,1,3,23,False,0,False,
en,New York,,,,RealSaidov,Wed Nov 18 21:01:29 +0000 2020,0,1,2,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 20:53:23 +0000 2020,0,0,0,False,0,False,
en,"Wyoming, USA",,,,InputOutputHK,Wed Nov 18 20:15:10 +0000 2020,1,2,17,False,0,False,
en,Mcdermott Ohio,,,,HoymeBrandon,Wed Nov 18 20:14:07 +0000 2020,0,1,1,False,0,False,
en,San Diego,,,,KcKell,Wed Nov 18 19:38:21 +0000 2020,0,0,0,False,0,False,
en,"Orlando, FL",,,,DJWarrenYoung,Wed Nov 18 19:32:17 +0000 2020,0,0,0,False,0,False,
en,"Cincinnati, OH",,,,jasonappleton,Wed Nov 18 19:13:23 +0000 2020,0,13,7,False,0,False,
en,"Chicago, IL",,,,K9KStaking,Wed Nov 18 18:35:55 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 17:51:25 +0000 2020,0,0,0,False,0,False,
en,"Los Angeles, CA",,,,vovivovi25,Wed Nov 18 17:46:35 +0000 2020,0,1,0,False,0,True,
en,"Louisiana, USA",,,,daman_1971,Wed Nov 18 17:22:33 +0000 2020,0,0,0,False,0,True,
en,"Atlanta, GA",,,,GenZod7,Wed Nov 18 16:56:11 +0000 2020,0,0,1,False,0,False,
en,"Detroit , Mi",,,,VapeAvenue_ADA,Wed Nov 18 15:57:53 +0000 2020,0,0,0,False,0,False,
en,"Detroit , Mi",,,,VapeAvenue_ADA,Wed Nov 18 15:30:14 +0000 2020,0,0,0,False,0,False,
en,Earth,,,,TheCryptoviser,Wed Nov 18 15:19:03 +0000 2020,0,0,1,False,0,False,
en,"Los Angeles, CA",,,,KevinLWalker,Wed Nov 18 15:09:28 +0000 2020,1,1,0,False,0,True,
en,,,,,Stocktrader,Wed Nov 18 14:59:51 +0000 2020,0,0,0,False,0,False,
en,"Boulder, Colorado",,,,IOHK_Charles,Wed Nov 18 14:58:11 +0000 2020,8,20,36,False,0,False,
en,"New York, USA",,,,Utoday_en,Wed Nov 18 14:34:00 +0000 2020,0,0,2,False,0,False,
en,"Cheyenne, WY, USA",,,,onyxstakepool,Wed Nov 18 14:20:34 +0000 2020,0,0,0,False,0,False,
en,"Philadelphia, PA",,,,BlockchainOnTh1,Wed Nov 18 13:53:56 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Wed Nov 18 13:48:28 +0000 2020,1,3,1,False,0,False,
en,"Texas, USA",,,,cmak19,Wed Nov 18 13:43:48 +0000 2020,0,0,0,False,0,False,
en,United States,,,,_C_R_Y_P_T_O,Wed Nov 18 13:04:49 +0000 2020,0,0,1,False,0,False,
en,"Los Angeles, CA",,,,_bitcoinpodcast,Wed Nov 18 12:03:25 +0000 2020,0,0,0,False,0,False,
en,United States,,,,fintechnewshub,Wed Nov 18 11:33:59 +0000 2020,0,0,0,False,0,False,
en,USA Delaware,,,,dav1700,Wed Nov 18 11:33:49 +0000 2020,0,2,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 11:05:12 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 11:05:11 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 11:05:11 +0000 2020,0,0,0,False,0,False,
en,"Atlanta, GA",,,,desota,Wed Nov 18 11:01:36 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 10:55:16 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 10:55:13 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 10:55:13 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 10:55:13 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 10:55:08 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 10:55:08 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 10:55:07 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 10:55:04 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 10:55:02 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 10:55:02 +0000 2020,0,0,0,False,0,False,
en,United States,,,,TheDinarian,Wed Nov 18 10:36:44 +0000 2020,0,0,0,False,0,False,
en,The Moon 🌑,,,,BTC_Upload,Wed Nov 18 09:55:26 +0000 2020,0,0,0,False,0,False,
en,"Los Angeles, CA",,,,arbitragebot,Wed Nov 18 09:30:01 +0000 2020,0,0,0,False,0,False,
en,United States,,,,TheDinarian,Wed Nov 18 09:05:21 +0000 2020,0,0,0,False,0,False,
en,"Las Vegas, NV",,,,CardanoMint,Wed Nov 18 06:47:46 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 06:15:32 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Wed Nov 18 06:15:32 +0000 2020,0,0,0,False,0,False,
en,United States,,,,_C_R_Y_P_T_O,Wed Nov 18 04:38:31 +0000 2020,0,0,0,False,0,False,
en,USA,,,,tron_age,Wed Nov 18 03:28:56 +0000 2020,0,0,0,False,0,False,
en,"Bayonne, NJ",,,,BlackStarPool1,Wed Nov 18 02:37:05 +0000 2020,0,0,0,False,0,False,
en,United States,,,,Beaker2288,Wed Nov 18 02:06:45 +0000 2020,1,1,0,False,0,False,
en,United States,,,,Dave_USA01,Wed Nov 18 01:08:21 +0000 2020,0,0,0,False,0,True,
en,New York,,,,RealSaidov,Wed Nov 18 00:34:37 +0000 2020,0,6,4,False,0,False,
en,"Indiana, USA",,,,LakeCardano,Wed Nov 18 00:30:25 +0000 2020,0,0,0,False,0,False,
en,"Indiana, USA",,,,LakeCardano,Wed Nov 18 00:28:43 +0000 2020,0,0,0,False,0,False,
en,"Hollywood, CA",,,,KingJimmyC,Wed Nov 18 00:05:24 +0000 2020,1,1,0,False,0,True,
en,"Los Angeles, CA",,,,CurryonCrypto,Wed Nov 18 00:04:34 +0000 2020,0,0,0,False,0,False,
en,"Los Angeles, CA",,,,Spiribolt,Tue Nov 17 23:56:41 +0000 2020,0,2,0,False,0,False,
en,New York,,,,BennettReib,Tue Nov 17 23:44:49 +0000 2020,0,0,0,False,0,True,
en,United States,,,,fintechnewshub,Tue Nov 17 23:33:59 +0000 2020,0,0,0,False,0,False,
en,New York,,,,RealSaidov,Tue Nov 17 23:24:25 +0000 2020,0,3,3,False,0,False,
en,"Atlanta, GA",,,,desota,Tue Nov 17 23:01:37 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Tue Nov 17 22:23:56 +0000 2020,0,0,0,False,0,False,
en,"Santa Cruz, California, USA",,,,NOWstakePOOL,Tue Nov 17 22:01:01 +0000 2020,0,0,0,False,0,False,
en,"Detroit , Mi",,,,VapeAvenue_ADA,Tue Nov 17 20:54:47 +0000 2020,0,0,0,False,0,False,
en,CALIFORNIA,,,,JohnnybNetwork,Tue Nov 17 20:53:41 +0000 2020,0,1,0,False,0,False,
en,United States,,,,United_Stakes,Tue Nov 17 20:51:30 +0000 2020,3,1,0,False,0,False,
en,"Boston, MA",,,,MikeWise07,Tue Nov 17 20:46:28 +0000 2020,0,0,2,False,0,True,
en,"Orlando, FL",United States,US,"[[[-81.47749, 28.250764], [-81.47749, 28.347977], [-81.327204, 28.347977], [-81.327204, 28.250764]]]",DJWarrenYoung,Tue Nov 17 20:33:06 +0000 2020,0,0,0,False,0,False,
en,"Detroit , Mi",,,,VapeAvenue_ADA,Tue Nov 17 20:15:02 +0000 2020,0,0,0,False,0,False,
en,United States,,,,BeerStakePool,Tue Nov 17 19:36:33 +0000 2020,0,0,0,False,0,True,
en,"Los Angeles, CA",,,,Artz_Pool,Tue Nov 17 19:35:57 +0000 2020,0,0,0,False,0,False,
en,"Worcester, MA",,,,MaybeWorkshop,Tue Nov 17 19:26:24 +0000 2020,0,1,0,False,0,True,
en,USA,,,,webnowcompany,Tue Nov 17 19:16:47 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Tue Nov 17 19:16:46 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Tue Nov 17 19:16:45 +0000 2020,0,0,0,False,0,False,
en,"Moon, PA",,,,KingCardano,Tue Nov 17 18:59:18 +0000 2020,2,4,4,False,0,False,
en,Earth,,,,TheCryptoviser,Tue Nov 17 18:45:42 +0000 2020,0,2,3,False,0,False,
en,"Nashville, Tennessee",,,,ChrisGraff,Tue Nov 17 18:17:24 +0000 2020,1,12,1,False,0,False,
en,"Jackson, Wyoming",,,,HeathDRobertson,Tue Nov 17 18:08:10 +0000 2020,0,1,0,False,0,False,
en,Earth,,,,TheCryptoviser,Tue Nov 17 18:07:56 +0000 2020,0,0,0,False,0,True,
en,New York,,,,RealSaidov,Tue Nov 17 17:58:45 +0000 2020,0,1,1,False,0,True,
en,"Riverside, CA",,,,Zelulose1,Tue Nov 17 17:48:03 +0000 2020,0,0,0,False,0,False,
en,"Moon, PA",,,,KingCardano,Tue Nov 17 17:24:51 +0000 2020,1,1,1,False,0,False,
en,USA,,,,webnowcompany,Tue Nov 17 17:20:13 +0000 2020,0,0,0,False,0,False,
en,"Cheyenne, WY, USA",,,,onyxstakepool,Tue Nov 17 16:59:28 +0000 2020,0,0,0,False,0,False,
en,"Salt Lake City, UT",,,,BaconStakePool,Tue Nov 17 16:55:46 +0000 2020,0,0,0,False,0,False,
en,"Detroit , Mi",,,,VapeAvenue_ADA,Tue Nov 17 16:48:28 +0000 2020,1,0,0,False,0,False,
en,USA,,,,Dr_shwetaPHD,Tue Nov 17 16:48:05 +0000 2020,1,8,17,False,0,False,
en,United States,,,,TobiasFancee,Tue Nov 17 16:38:54 +0000 2020,0,6,1,False,0,False,
en,"Wyoming, USA",,,,InputOutputHK,Tue Nov 17 16:34:47 +0000 2020,2,3,36,False,0,False,
en,New York,,,,RealSaidov,Tue Nov 17 16:03:01 +0000 2020,0,0,2,False,0,True,
en,USA,,,,webnowcompany,Tue Nov 17 15:46:43 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Tue Nov 17 15:46:42 +0000 2020,0,0,0,False,0,False,
en,USA,,,,webnowcompany,Tue Nov 17 15:46:41 +0000 2020,0,0,0,False,0,False,
